"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def"
"AT3G57070",-2.308098954879,-2.87039858464148,0.00020423680503698,7.51992945005309e-08,-2.58924876976024,0.00010215600216574,"Glutaredoxin family protein"
"AT2G35710",-1.90317355336851,-3.27773672793556,0.0121831978817384,3.24250612319156e-09,-2.59045514065203,0.00609160056212226,"Nucleotide-diphospho-sugar transferases superfamily protein"
"AT4G23710",-2.487309769573,-2.69690614561353,3.07278295064286e-05,6.49921859681211e-07,-2.59210795759327,1.56888756830549e-05,"vacuolar ATP synthase subunit G2"
"AT3G48990",-1.70928158642897,-3.48217293322519,0.0194929745659217,2.01966457111902e-12,-2.59572725982708,0.00974648728397069,"AMP-dependent synthetase and ligase family protein"
"AT2G19570",-2.14632637655119,-3.04914263183229,4.02446475818652e-06,3.70417061214333e-15,-2.59773450419174,2.01223238094535e-06,"cytidine deaminase 1"
"AT5G53730",-2.55769775545745,-2.64092130215719,0.00756591098684403,0.00198397207428387,-2.59930952880732,0.00477494153056395,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"
"AT4G03820",-2.40845210052712,-2.7902528788819,2.53626406490824e-13,8.90227146286459e-21,-2.59935248970451,1.26813207696547e-13,"Protein of unknown function (DUF3537)"
"AT5G02270",-2.64422537144568,-2.55787816412445,0.000509103376173844,0.000289780237340625,-2.60105176778507,0.000399441806757235,"non-intrinsic ABC protein 9"
"AT3G20300",-2.54257331568577,-2.66017312652259,1.07267433132013e-06,4.18113105210644e-08,-2.60137322110418,5.57242820920597e-07,"Protein of unknown function (DUF3537)"
"AT3G59350",-2.26871325920004,-2.9384263951403,0.000224410983598748,1.69457057414936e-08,-2.60356982717017,0.000112213964652245,"Protein kinase superfamily protein"
"AT4G21740",-2.12388195799253,-3.08774999757815,0.00191109118644144,1.59493924849123e-08,-2.60581597778534,0.000955553567916964,NA
"AT5G17040",-2.55393877305421,-2.65941644498304,0.00163072432036044,0.000259899837184214,-2.60667760901863,0.000945312078772328,"UDP-Glycosyltransferase superfamily protein"
"AT4G27350",-1.56492036451243,-3.64917274876216,0.0133422421805532,7.50058565862074e-20,-2.60704655663729,0.00667112109027659,"Protein of unknown function (DUF1223)"
"AT1G03905",-2.24155119846312,-2.97474958184469,0.00176925245584287,5.27836662444888e-07,-2.6081503901539,0.000884890146252657,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT4G17230",-1.74491981188914,-3.47632193292648,0.0161298940189413,2.73482994651609e-12,-2.61062087240781,0.00806494701083805,"SCARECROW-like 13"
"AT1G54780",-1.81978114265454,-3.40611103041525,0.0291121510819589,2.14291499327738e-09,-2.6129460865349,0.0145560766124369,"thylakoid lumen 18.3 kDa protein"
"AT3G03270",-2.34198370439176,-2.88933085024894,2.14167839441742e-05,1.81099329886739e-09,-2.61565727732035,1.07092974687365e-05,"Adenine nucleotide alpha hydrolases-like superfamily protein"
"AT1G08930",-1.54178338145583,-3.6900835616025,0.0217905484515051,1.58216021531719e-18,-2.61593347152917,0.0108952742257526,"Major facilitator superfamily protein"
"AT2G02630",-3.38908975813755,-1.84403610681858,3.77533641961778e-09,0.00760471263505242,-2.61656293247807,0.00380235820519442,"Cysteine/Histidine-rich C1 domain family protein"
"AT1G77450",-2.14979000091245,-3.08745609287195,0.000581635663567589,1.21607813199393e-09,-2.6186230468922,0.00029081843982286,"NAC domain containing protein 32"
"AT1G78670",-1.81586917451384,-3.4239616708019,0.0025141014623736,2.4850596726083e-15,-2.61991542265787,0.00125705073118804,"gamma-glutamyl hydrolase 3"
"AT5G04310",-1.74233252202171,-3.49768367011498,0.00406300685287528,4.60747060571501e-17,-2.62000809606835,0.00203150342643766,"Pectin lyase-like superfamily protein"
"AT3G57630",-2.47848688977124,-2.76244900263629,9.9164972950481e-07,2.14130964669629e-09,-2.62046794620376,4.96895519575753e-07,"exostosin family protein"
"AT3G17020",-1.91690168736114,-3.32529713760165,0.00234088377034698,1.60928165511184e-12,-2.6210994124814,0.00117044188597813,"Adenine nucleotide alpha hydrolases-like superfamily protein"
"AT5G05090",-2.7426456843836,-2.50106377937361,2.32699846241523e-06,9.44366453006412e-06,-2.62185473187861,5.88533149623967e-06,"Homeodomain-like superfamily protein"
"AT4G30190",-2.33369339446328,-2.91591149967534,4.86878480828808e-05,4.61192988832957e-09,-2.62480244706931,2.43462300063846e-05,"H(+)-ATPase 2"
"AT2G24540",-2.51456573231491,-2.73867715223089,0.00118023007079477,6.68727680606708e-05,-2.6266214422729,0.000623551419427719,"Galactose oxidase/kelch repeat superfamily protein"
"AT4G27710",-2.25077803549445,-3.01001529170695,0.00219535107217628,6.28341067422113e-07,-2.6303966636007,0.00109798970662185,"cytochrome P450, family 709, subfamily B, polypeptide 3"
"AT2G40000",-2.05859372520577,-3.20540385768458,1.75033110895063e-06,3.31066167358341e-20,-2.63199879144517,8.75165554475332e-07,"ortholog of sugar beet HS1 PRO-1 2"
"AT3G03990",-1.5727954824649,-3.69693420230255,0.00117123953714207,2.25927966401856e-31,-2.63486484238373,0.000585619768571033,"alpha/beta-Hydrolases superfamily protein"
"AT2G20960",-1.86854730917026,-3.40495682984881,0.00118023007079477,1.06153325303354e-15,-2.63675206950954,0.000590115035397914,"Arabidopsis phospholipase-like protein (PEARLI 4) family"
"AT2G32130",-1.74245061195706,-3.53209375245597,0.020647254297215,9.14540579420933e-13,-2.63727218220652,0.0103236271490648,"Plant protein of unknown function (DUF641)"
"AT5G15210",-2.61682728153535,-2.65781513907542,1.06693493782839e-11,3.61803141370964e-13,-2.63732121030538,5.51557625982741e-12,"homeobox protein 30"
"AT1G78476",-2.34379814959549,-2.93955927938205,0.00331430780625849,1.03003087160457e-05,-2.64167871448877,0.00166230405748727,NA
"AT1G53430",-1.84295579764261,-3.44357898590003,0.00692413288902449,1.8256314396425e-12,-2.64326739177132,0.00346206644542506,"Leucine-rich repeat transmembrane protein kinase"
"AT4G38550",-1.74750314528283,-3.54492334816609,0.00463264327368837,1.51809540502825e-16,-2.64621324672446,0.00231632163684426,"Arabidopsis phospholipase-like protein (PEARLI 4) family"
"AT3G14067",-2.46814402579389,-2.82666434814798,6.70328067935547e-07,3.05806274623897e-10,-2.64740418697094,3.35316937105085e-07,"Subtilase family protein"
"AT5G05140",-1.78993366705031,-3.50610203199592,0.00119408043773764,7.39319145660479e-19,-2.64801784952312,0.000597040218868818,"Transcription elongation factor (TFIIS) family protein"
"AT2G02960",-1.7993148206886,-3.508206196929,0.00633872874870783,5.01969281613058e-14,-2.6537605088088,0.00316936437437901,"RING/FYVE/PHD zinc finger superfamily protein"
"AT2G04800",-2.99766653684211,-2.31013160083527,0.00699343555531933,0.0396279610413992,-2.65389906883869,0.0233106982983592,NA
"AT3G14595",-2.2631510346752,-3.04720938083113,1.31084921835535e-06,2.34202770664087e-14,-2.65518020775317,6.55424620887815e-07,"Ribosomal protein L18ae family"
"AT5G56750",-2.35570572382375,-2.95639320424904,2.33881267662200e-09,1.67046471127582e-17,-2.6560494640364,1.16940634666332e-09,"N-MYC downregulated-like 1"
"AT5G52560",-2.48115044606108,-2.8320837612698,8.98315192392671e-08,1.67181676057513e-11,-2.65661710366544,4.49241187034364e-08,"UDP-sugar pyrophosphorylase"
"AT4G09460",-2.83285214067311,-2.48104309654086,5.41521618706956e-07,8.59916969906631e-06,-2.65694761860699,4.57034565888663e-06,"myb domain protein 6"
"AT5G07250",-2.36005099458738,-2.95891490247646,0.000211964527338249,6.06333190790016e-08,-2.65948294853192,0.000106012580328664,"RHOMBOID-like protein 3"
"AT5G64430",-2.2607917003881,-3.05980927011923,0.000236917439169217,2.62250507891969e-09,-2.66030048525367,0.000118460030837148,"Octicosapeptide/Phox/Bem1p family protein"
"AT2G44670",-2.52128334485347,-2.8073191037333,2.64733181586735e-06,8.86594752032049e-09,-2.66430122429338,1.32809888169384e-06,"Protein of unknown function (DUF581)"
"AT1G70250",-2.49705178545181,-2.83755880471353,1.40944588850337e-05,3.8360828046301e-08,-2.66730529508267,7.06640985653998e-06,"receptor serine/threonine kinase, putative"
"AT1G08890",-3.43522535736174,-1.9083171004125,5.45156370301499e-10,0.00340191298763531,-2.67177122888712,0.00170095676639584,"Major facilitator superfamily protein"
"AT2G43230",-2.14028470315765,-3.20465959077382,0.00522989049386664,9.77031166737471e-08,-2.67247214696573,0.00261499409849166,"Protein kinase superfamily protein"
"AT2G45820",-2.47077899806876,-2.87549876457742,0.000227944451647671,1.05463535656095e-06,-2.67313888132309,0.000114499543502116,"Remorin family protein"
"AT2G41190",-2.42605706931694,-2.92240252509724,4.37893214407857e-05,2.05730044786268e-08,-2.67422979720709,2.19049472226322e-05,"Transmembrane amino acid transporter family protein"
"AT2G30740",-2.25027174527073,-3.09992682237693,6.17697535822964e-06,1.64675982823048e-13,-2.67509928382383,3.08848776145281e-06,"Protein kinase superfamily protein"
"AT4G30440",-2.56106167184944,-2.79980506754584,5.72485366865221e-07,2.6378816760642e-09,-2.68043336969764,2.87561624270642e-07,"UDP-D-glucuronate 4-epimerase 1"
"AT2G32210",-2.57422555407449,-2.78958766973937,0.0146445242857829,0.00229611203016789,-2.68190661190693,0.0084703181579754,"PTHR31568:SF17 - EXPRESSED PROTEIN (1 of 5)"
"AT5G03190",-2.05466647074395,-3.30974814531252,0.00433292144436016,2.14291499327738e-09,-2.68220730802824,0.00216646179363757,"conserved peptide upstream open reading frame 47"
"AT4G25700",-1.905090932661,-3.46157806210155,0.0303670164073971,2.68734118804511e-08,-2.68333449738127,0.0151835216404045,"beta-hydroxylase 1"
"AT1G53580",-1.95761617072895,-3.41237804473372,2.81936200841391e-05,3.08670960973819e-21,-2.68499710773133,1.40968100420695e-05,"glyoxalase II  3"
"AT1G21380",-2.06708456408449,-3.30456996302171,0.000540825612212212,1.74769752376722e-12,-2.6858272635531,0.000270412806979955,"Target of Myb protein 1"
"AT3G10300",-1.96716310816714,-3.40806703649525,0.0057336128088898,1.25958220831701e-10,-2.6876150723312,0.00286680646742401,"Calcium-binding EF-hand family protein"
"AT1G13420",-2.36200696065197,-3.02493517772806,0.01678954659538,0.000172360556184488,-2.69347106919002,0.00848095357578226,"sulfotransferase 4B"
"AT4G24026",-2.10477418895835,-3.28392770498711,0.00219535107217628,8.07282362265698e-10,-2.69435094697273,0.00109767593972932,NA
"AT1G58037",-3.42971394146426,-1.96589681995117,5.357776123101e-13,0.000492729886732913,-2.69780538070771,0.000246364943634345,"Cysteine/Histidine-rich C1 domain family protein"
"AT2G27140",-2.36303823956636,-3.03309703412984,0.00692413288902449,2.48344230560791e-05,-2.6980676368481,0.00347448365604029,"HSP20-like chaperones superfamily protein"
"AT2G39010",-3.22176708547813,-2.17543056085852,6.34077734982485e-05,0.0120881978940833,-2.69859882316832,0.00607580283379077,"plasma membrane intrinsic protein 2E"
"AT4G21230",-1.9746208185158,-3.42430352803082,1.80426746174338e-05,3.25418404765418e-22,-2.69946217327331,9.02133730871691e-06,"cysteine-rich RLK (RECEPTOR-like protein kinase) 27"
"AT5G59050",-2.55584319366991,-2.84829519583033,2.38723179996470e-09,3.95433960097938e-13,-2.70206919475012,1.1938136169624e-09,NA
"AT1G12260",-2.40877087991816,-2.99577458309696,0.00302837047097917,1.15148161361212e-05,-2.70227273150756,0.00151994264355765,"NAC 007"
"AT1G75440",-2.03350172015489,-3.37288008941475,2.34165370054615e-06,3.93428094966695e-23,-2.70319090478482,1.17082685027307e-06,"ubiquitin-conjugating enzyme 16"
"AT5G01820",-1.90642435830622,-3.50499478647299,0.00110338029621518,4.98746343308441e-16,-2.7057095723896,0.000551690148107841,"serine/threonine protein kinase 1"
"AT2G26370",-2.48220381979334,-2.92922171701112,0.00533804888013488,0.000111328724107577,-2.70571276840223,0.00272468880212123,"MD-2-related lipid recognition domain-containing protein"
"AT5G64850",-2.45183210417642,-2.96214840996813,0.0013911996092872,6.62856412504389e-06,-2.70699025707228,0.00069891408670612,NA
"AT2G31980",-2.94972817861243,-2.46657471545241,0.0059580602386714,0.0184602976389414,-2.70815144703242,0.0122091789388064,"PHYTOCYSTATIN 2"
"AT1G49660",-2.40538835759995,-3.01191170744638,0.00111232203998243,1.54067728167332e-06,-2.70865003252316,0.000556931358632052,"carboxyesterase 5"
"AT5G52510",-1.80738378773571,-3.61689880521478,0.0101891121710195,1.69394582243443e-13,-2.71214129647525,0.00509455608559447,"SCARECROW-like 8"
"AT1G56550",-2.43781475195788,-2.99108024923257,5.85434321204618e-09,9.59186992443294e-16,-2.71444750059522,2.92717208561659e-09,"RhamnoGalacturonan specific Xylosyltransferase 1"
"AT2G02620",-3.33139122077535,-2.09882611211259,7.16252914753275e-11,0.000251873673750225,-2.71510866644397,0.000125936872687758,"Cysteine/Histidine-rich C1 domain family protein"
"AT4G30960",-2.19084285646045,-3.23989836076378,5.92682174957944e-10,9.31518992525204e-28,-2.71537060861211,2.96341087478972e-10,"SOS3-interacting protein 3"
"AT4G32040",-1.89772054049199,-3.53689888148517,0.0038766018220288,1.40345075833902e-13,-2.71730971098858,0.00193830091108457,"KNOTTED1-like homeobox gene 5"
"AT5G62865",-2.75790354967337,-2.67677289169525,3.98733340587092e-05,2.19804222022693e-05,-2.71733822068431,3.09268781304892e-05,NA
"AT5G45800",-2.17541279873136,-3.26420145496537,0.00286769146651209,1.7250628788374e-08,-2.71980712684836,0.00143385435857044,"Leucine-rich repeat protein kinase family protein"
"AT1G10140",-1.87744976846551,-3.56481815286394,0.00106093938039038,1.0437161844769e-17,-2.72113396066472,0.000530469690195198,"Uncharacterised conserved protein UCP031279"
"AT3G28930",-1.71059103311356,-3.74003301190498,0.018633514253558,1.09336363462464e-14,-2.72531202250927,0.00931675712678448,"AIG2-like (avirulence induced gene) family protein"
"AT5G24240",-1.99684453951532,-3.45443141875932,0.0436109378154678,9.25091253285396e-07,-2.72563797913732,0.0218059314533606,"Phosphatidylinositol 3- and 4-kinase ;Ubiquitin family protein"
"AT4G00430",-2.58048065279783,-2.88731878607452,2.41916430023249e-05,1.6397594218753e-07,-2.73389971943618,1.21778094722562e-05,"plasma membrane intrinsic protein 1;4"
"AT2G36310",-2.35941673669113,-3.10910318893905,3.16990066754476e-05,1.45242459219487e-10,-2.73425996281509,1.58495759589534e-05,"uridine-ribohydrolase 1"
"AT4G15920",-2.22678114576967,-3.24745968722964,0.000665769301651914,8.86629019220103e-10,-2.73712041649965,0.000332885094140467,"Nodulin MtN3 family protein"
"AT1G08900",-3.13582773128938,-2.34988619683761,6.79463763076097e-11,3.48458823328593e-06,-2.74285696406349,1.74232808983112e-06,"Major facilitator superfamily protein"
"AT5G50640",-2.15790896653382,-3.32976674758812,0.000133181617514743,2.03538142504996e-13,-2.74383785706097,6.65908088591406e-05,"CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein"
"AT1G72160",-2.13434039198275,-3.36673047341121,0.00790698902679873,5.73222776329779e-08,-2.75053543269698,0.00395352317453818,"Sec14p-like phosphatidylinositol transfer family protein"
"AT1G74740",-1.96066432767513,-3.54160679046967,8.85144376039864e-05,1.15531018058638e-20,-2.7511355590724,4.42572188019932e-05,"calcium-dependent protein kinase 30"
"AT4G29950",-2.07484355843087,-3.4287832478295,0.00140328336120534,8.8322991681059e-12,-2.75181340313018,0.000701641685018818,"Ypt/Rab-GAP domain of gyp1p superfamily protein"
"AT4G07960",-2.05583753668082,-3.45141448742437,0.0150286847762848,4.53809175530455e-08,-2.7536260120526,0.0075143650786012,"Cellulose-synthase-like C12"
"AT1G77920",-1.91483939981265,-3.5960861394459,0.0103067810183616,2.12783353446125e-11,-2.75546276962928,0.00515339051981998,"bZIP transcription factor family protein"
"AT2G40420",-2.30926919967478,-3.20452616707821,0.00169626676840957,1.08544203396687e-07,-2.7568976833765,0.000848187656306484,"Transmembrane amino acid transporter family protein"
"AT2G19760",-2.58329659744265,-2.93729373908524,2.09580800585507e-05,7.30733595484754e-08,-2.76029516826394,1.05155767090496e-05,"profilin 1"
"AT1G76040",-2.46985148596604,-3.0599571779179,0.00692413288902449,6.25025490295909e-05,-2.76490433194197,0.00349331771902704,"calcium-dependent protein kinase 29"
"AT1G53730",-2.63642367139647,-2.89908402598615,0.000562571328694964,1.99720588023735e-05,-2.76775384869131,0.000291271693748669,"STRUBBELIG-receptor family 6"
"AT2G27420",-3.02873120893722,-2.50793868072718,0.00909874151655658,0.0305033557784174,-2.7683349448322,0.019801048647487,"Cysteine proteinases superfamily protein"
"AT5G50530",-2.16853054560403,-3.37010740245839,0.000114361113442493,7.99103059452315e-14,-2.76931897403121,5.71805567612015e-05,"CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein"
"AT5G65140",-2.74417291827174,-2.79938134000303,0.000327214989015917,6.01901391505837e-05,-2.77177712913738,0.00019370256408325,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"
"AT4G01700",-2.06587188488867,-3.47852303935665,2.72377966097924e-08,1.41849920163545e-31,-2.77219746212266,1.36188983048962e-08,"Chitinase family protein"
"AT5G19250",-2.46417604553195,-3.08272641822194,1.26397149657709e-05,4.07357750865887e-10,-2.77345123187695,6.32006116176091e-06,"Glycoprotein membrane precursor GPI-anchored"
"AT1G32700",-1.62672136388604,-3.92717292514475,0.0269363556033743,3.18816877925515e-17,-2.7769471445154,0.0134681778016872,"PLATZ transcription factor family protein"
"AT1G08500",-3.51700690211952,-2.03963263302465,1.22336697412549e-11,0.000560439430381916,-2.77831976757209,0.000280219721307793,"early nodulin-like protein 18"
"AT4G02650",-3.64706143646095,-1.91002175582142,2.60009302166661e-11,0.00493600664591571,-2.77854159614119,0.00246800333595832,"ENTH/ANTH/VHS superfamily protein"
"AT5G65210",-1.6852175605522,-3.87512738345244,0.00221527725648882,1.7850109981559e-25,-2.78017247200232,0.00110763862824441,"bZIP transcription factor family protein"
"AT3G46650",-2.0360027272378,-3.52900625579096,5.26860269709853e-05,6.46671258173618e-20,-2.78250449151438,2.63430134854927e-05,"UDP-Glycosyltransferase superfamily protein"
"AT1G09740",-1.5317503206626,-4.03328293902166,0.0161330524480502,4.49074991332537e-25,-2.78251662984213,0.0080665262240251,"Adenine nucleotide alpha hydrolases-like superfamily protein"
"AT4G28040",-3.29505486748684,-2.27390455975066,1.89397323858888e-05,0.00540761107537656,-2.78447971361875,0.00271327540388122,"nodulin MtN21 /EamA-like transporter family protein"
"AT3G03280",-2.33243796974118,-3.24183378839279,1.39278486522643e-05,5.23868447809328e-13,-2.78713587906698,6.96392458806637e-06,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 28)"
"AT5G45580",-3.30214392856997,-2.27318296204853,1.58477132519653e-10,4.04918353483001e-05,-2.78766344530925,2.02459969127163e-05,"Homeodomain-like superfamily protein"
"AT2G22990",-2.64568593231084,-2.92969375799501,4.41041742808017e-06,2.41162594372881e-08,-2.78768984515293,2.21726684375873e-06,"sinapoylglucose 1"
"AT3G21070",-1.83854805372432,-3.73893998742383,0.0167423360482618,2.38211038229493e-12,-2.78874402057408,0.00837116802532194,"NAD kinase 1"
"AT1G72010",-2.09220271958915,-3.49776467316412,0.00348810917607387,1.53597651110113e-10,-2.79498369637664,0.00174405466483576,"TCP family transcription factor "
"AT1G80865",-1.66175352076065,-3.93418443190064,0.0186464718483656,2.35741035258535e-18,-2.79796897633065,0.00932323592418279,NA
"AT1G80840",-1.90337407604236,-3.69371880622308,0.0119863538906242,5.9432423555416e-12,-2.79854644113272,0.00599317694828373,"WRKY DNA-binding protein 40"
"AT1G15400",-2.59087555433901,-3.00783230271524,7.46145115029841e-05,2.24148417555894e-07,-2.79935392852713,3.741932996027e-05,"PF15697 - Domain of unknown function (DUF4666) (DUF4666)  (1 of 3)"
"AT1G17060",-3.15907384120221,-2.44468120811461,3.35084336587897e-17,3.16055982689158e-10,-2.80187752465841,1.58028008098796e-10,"cytochrome p450 72c1"
"AT5G49800",-3.26648803216015,-2.33997933118778,1.04374469565259e-05,0.0025403130406265,-2.80323368167396,0.00127537524379151,"Polyketide cyclase/dehydrase and lipid transport superfamily protein"
"AT1G17340",-1.50054116193713,-4.10691279923175,0.0340048952936264,1.00137730980698e-22,-2.80372698058444,0.0170024476468132,"Phosphoinositide phosphatase family protein"
"AT1G19190",-2.17780102076825,-3.43062048338354,0.0284530144188401,4.3598485323606e-06,-2.8042107520759,0.0142286871336862,"alpha/beta-Hydrolases superfamily protein"
"AT5G23100",-2.66930579002383,-2.94062473271349,0.000349276300824952,1.00029305234442e-05,-2.80496526136866,0.000179639615674198,"Protein of unknown function, DUF617"
"AT2G35050",-2.62381536280711,-2.98685520450345,5.53874548059778e-07,3.49688833867853e-10,-2.80533528365528,2.77112118446823e-07,"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"
"AT1G72800",-2.11990745517333,-3.49272316939424,0.0410011084768461,3.31589682083739e-06,-2.80631531228379,0.0205022121868335,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT1G28580",-1.58803532091811,-4.03567753337975,0.00263081770128217,1.53003691880955e-32,-2.81185642714893,0.00131540885064109,"GDSL-like Lipase/Acylhydrolase superfamily protein"
"AT3G05890",-3.08502260603097,-2.53960595729853,2.19793715321147e-09,9.84293170635723e-07,-2.81231428166475,4.93245553894467e-07,"Low temperature and salt responsive protein family"
"AT1G19180",-2.09586914555085,-3.52918430398849,2.54717292080787e-05,2.67195893709331e-19,-2.81252672476967,1.27358646040395e-05,"jasmonate-zim-domain protein 1"
"AT3G52470",-2.43703670770253,-3.19465575306741,0.00199832324772804,1.26090201192131e-06,-2.81584623038497,0.000999792074869979,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"
"AT1G07750",-2.33146378760049,-3.30073772403156,0.00149453626397718,4.05971492419536e-08,-2.81610075581602,0.000747288430563212,"RmlC-like cupins superfamily protein"
"AT3G52800",-1.86206012949478,-3.77518842954143,0.000794845173301729,4.526276178734e-21,-2.81862427951811,0.000397422586650865,"A20/AN1-like zinc finger family protein"
"AT2G39200",-1.89969744316563,-3.74302572888124,0.00175391996710659,1.80795853870491e-17,-2.82136158602343,0.000876959983553303,"Seven transmembrane MLO family protein"
"AT1G70750",-2.63909088120924,-3.00632945283215,0.000957878342523838,1.79294083169325e-05,-2.82271016702069,0.000487903875420385,"Protein of unknown function, DUF593"
"AT1G60140",-1.65437227167601,-3.99118120447069,0.0155680665489375,1.53661298464696e-19,-2.82277673807335,0.00778403327446876,"trehalose phosphate synthase"
"AT1G60710",-1.75768422074053,-3.8941382297757,0.0127981936544253,3.09027215609272e-16,-2.82591122525811,0.00639909682721279,"NAD(P)-linked oxidoreductase superfamily protein"
"AT1G35140",-2.97650589340042,-2.67735024689458,0.000294835692521956,0.00067487858507083,-2.8269280701475,0.000484857138796393,"Phosphate-responsive 1 family protein"
"AT1G29520",-1.77423512829603,-3.88232536048479,0.00935457253949644,3.1901617410802e-17,-2.82828024439041,0.00467728626974824,"AWPM-19-like family protein"
"AT5G66070",-1.70620298690881,-3.95107000257187,0.0147302279383344,5.59088117395135e-18,-2.82863649474034,0.00736511396916718,"RING/U-box superfamily protein"
"AT4G26970",-2.35821732017529,-3.30024448790194,9.5928349132972e-08,2.20923465688766e-18,-2.82923090403861,4.79641745675906e-08,"aconitase 2"
"AT1G16130",-1.92758414816248,-3.7309067671044,0.0152259937198651,1.7383277133056e-11,-2.82924545763344,0.00761299686862421,"wall associated kinase-like 2"
"AT3G55890",-2.01447915431277,-3.6476594089475,0.0309847214302101,3.47061026042726e-08,-2.83106928163013,0.0154923780681563,"Yippee family putative zinc-binding protein"
"AT5G01320",-3.55238886410474,-2.11620237981482,8.5320567685359e-09,0.00238969924219351,-2.83429562195978,0.00119485388712514,"Thiamine pyrophosphate dependent pyruvate decarboxylase family protein"
"AT1G60870",-2.3836029780391,-3.28617651917294,0.00248732681206411,2.6028803898399e-07,-2.83488974860602,0.00124379355005155,"maternal effect embryo arrest 9"
"AT1G33800",-2.85939416061035,-2.81492754948617,3.08104359811154e-12,6.83817595368383e-13,-2.83716085504826,1.88243059673996e-12,"Protein of unknown function (DUF579)"
"AT2G37970",-1.9400350495083,-3.73530419157374,0.0259617796693753,1.31480150174588e-09,-2.83766962054102,0.0129808904920884,"SOUL heme-binding family protein"
"AT4G13180",-2.58329498912367,-3.09429618404633,1.81124172326499e-08,5.84920911121658e-14,-2.838795586585,9.05623786237049e-09,"NAD(P)-binding Rossmann-fold superfamily protein"
"AT3G20510",-2.25510107954303,-3.42464268253824,7.43939809831825e-05,1.64108982260827e-13,-2.83987188104063,3.71969905736457e-05,"Transmembrane proteins 14C"
"AT1G72125",-2.41801399260009,-3.2743602680164,3.50408212154682e-05,3.98850605617062e-11,-2.84618713030824,1.75204305502644e-05,"Major facilitator superfamily protein"
"AT3G30390",-1.96178504776308,-3.73122402244882,0.000124497027482122,2.8562071789477e-22,-2.84650453510595,6.22485137410609e-05,"Transmembrane amino acid transporter family protein"
"AT1G14860",-2.09188947265648,-3.60359558696852,1.48987759393406e-05,2.03182680546122e-21,-2.8477425298125,7.44938796967032e-06,"nudix hydrolase homolog 18"
"AT2G22970",-2.95070368056577,-2.74636878549862,1.09866532039208e-11,7.86700479714854e-11,-2.8485362330322,4.48283505877031e-11,"serine carboxypeptidase-like 11"
"AT2G34830",-2.39787685450301,-3.30065704580226,1.09866532039208e-11,1.52653652693317e-27,-2.84926695015264,5.49332660196039e-12,"WRKY DNA-binding protein 35"
"AT4G17100",-2.92465108259577,-2.7741401422148,1.12366910819432e-08,1.96270889934696e-08,-2.84939561240528,1.54318900377064e-08,"K14648 - poly(U)-specific endoribonuclease (ENDOU, PP11)  (1 of 1)"
"AT1G69570",-2.61528809263378,-3.08775791726199,0.00366976674572108,6.13148073698518e-05,-2.85152300494789,0.00186554077654547,"Dof-type zinc finger DNA-binding family protein"
"AT1G47271",-2.05553829341443,-3.6476263543487,0.0299606769808277,5.08124732991534e-08,-2.85158232388156,0.0149803638966505,"Cystathionine beta-synthase (CBS) family protein"
"AT5G01330",-3.85465665390353,-1.84907986704638,4.2373294798518e-08,0.0361009584599545,-2.85186826047495,0.0180505004166247,"pyruvate decarboxylase-3"
"AT1G53920",-2.58405411809978,-3.12323491100527,3.03619588666084e-06,2.14089294271546e-10,-2.85364451455252,1.51820498797755e-06,"GDSL-motif lipase 5"
"AT3G51730",-1.90109433044124,-3.80648978468424,0.00119582716681879,3.93927374977006e-19,-2.85379205756274,0.000597913583409395,"saposin B domain-containing protein"
"AT1G64700",-2.6843475396001,-3.02650572937266,0.00021686853680681,2.67364662919666e-06,-2.85542663448638,0.000109771091718003,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 28)"
"AT4G37470",-2.226308503301,-3.48520441365405,0.00586555491199567,3.42618175022641e-08,-2.85575645847753,0.00293279458690659,"alpha/beta-Hydrolases superfamily protein"
"AT3G11660",-2.61748469274764,-3.09411006900087,0.00518059696769469,0.000108481310055212,-2.85579738087426,0.00264453913887495,"NDR1/HIN1-like 1"
"AT1G70230",-3.25401555107421,-2.46010067381133,3.55172563634396e-07,0.000180222625389944,-2.85705811244277,9.02888989767894e-05,"TRICHOME BIREFRINGENCE-LIKE 27"
"AT3G02460",-2.66876170500945,-3.05343958230274,8.80406212732457e-05,4.86076699942824e-07,-2.86110064365609,4.42633489865943e-05,"Ypt/Rab-GAP domain of gyp1p superfamily protein"
"AT1G74000",-2.06392904398574,-3.661932531453,0.00704949479208935,1.23108890712257e-10,-2.86293078771937,0.00352474745759912,"strictosidine synthase 3"
"AT4G38400",-3.08698199989485,-2.64122710809362,1.7777302689097e-10,5.20476302340897e-08,-2.86410455399424,2.61127016304903e-08,"expansin-like A2"
